REGION,TECHNOLOGY,YEAR,VALUE
REGION1,SKNGGCPH2,2016,0.103
REGION1,SKNGGCPH2,2017,0.103
REGION1,SKNGGCPH2,2018,0.103
REGION1,SKNGGCPH2,2019,0.103
REGION1,SKNGGCPH2,2020,0.103
REGION1,SKNGGCPH2,2021,0.103
REGION1,SKNGGCPH2,2022,0.103
REGION1,SKNGGCPH2,2023,0.103
REGION1,SKNGGCPH2,2024,0.103
REGION1,SKNGGCPH2,2025,0.103
REGION1,SKNGGCPH2,2026,0.103
REGION1,SKNGGCPH2,2027,0.103
REGION1,SKNGGCPH2,2028,0.103
REGION1,SKNGGCPH2,2029,0.103
REGION1,SKNGGCPH2,2030,0.103
REGION1,SKNGGCPH2,2031,0.103
REGION1,SKNGGCPH2,2032,0.103
REGION1,SKNGGCPH2,2033,0.103
REGION1,SKNGGCPH2,2034,0.058
REGION1,SKNGGCPH2,2035,0.058
REGION1,SKNGGCPH2,2036,0
REGION1,SKNGGCPH2,2037,0
REGION1,SKNGGCPH2,2038,0
REGION1,SKNGGCPH2,2039,0
REGION1,SKNGGCPH2,2040,0
REGION1,SKNGGCPH2,2041,0
REGION1,SKNGGCPH2,2042,0
REGION1,SKNGGCPH2,2043,0
REGION1,SKNGGCPH2,2044,0
REGION1,SKNGGCPH2,2045,0
REGION1,SKNGGCPH2,2046,0
REGION1,SKNGGCPH2,2047,0
REGION1,SKNGGCPH2,2048,0
REGION1,SKNGGCPH2,2049,0
REGION1,SKNGGCPH2,2050,0
REGION1,SKNGGCPH2,2051,0
REGION1,SKNGGCPH2,2052,0
REGION1,SKNGGCPH2,2053,0
REGION1,SKNGGCPH2,2054,0
REGION1,SKNGGCPH2,2055,0
REGION1,SKNGGCPH2,2056,0
REGION1,SKNGGCPH2,2057,0
REGION1,SKNGGCPH2,2058,0
REGION1,SKNGGCPH2,2059,0
REGION1,SKNGGCPH2,2060,0
REGION1,SKNGHPFH1,2015,0.034458
REGION1,SKNGHPFH1,2016,0.034458
REGION1,SKNGHPFH1,2017,0.034458
REGION1,SKNGHPFH1,2018,0.034458
REGION1,SKNGHPFH1,2019,0.034458
REGION1,SKNGHPFH1,2020,0.034458
REGION1,SKNGHPFH1,2021,0.034458
REGION1,SKNGHPFH1,2022,0.034458
REGION1,SKNGHPFH1,2023,0.034458
REGION1,SKNGHPFH1,2024,0.014923
REGION1,SKNGHPFH1,2025,0.013055
REGION1,SKNGHPFH1,2026,0.013055
REGION1,SKNGHPFH1,2027,0.008135
REGION1,SKNGHPFH1,2028,0.00779
REGION1,SKNGHPFH1,2029,0.00779
REGION1,SKNGHPFH1,2030,0.00716
REGION1,SKNGHPFH1,2031,0.005
REGION1,SKNGHPFH1,2032,0
REGION1,SKNGHPFH1,2033,0
REGION1,SKNGHPFH1,2034,0
REGION1,SKNGHPFH1,2035,0
REGION1,SKNGHPFH1,2036,0
REGION1,SKNGHPFH1,2037,0
REGION1,SKNGHPFH1,2038,0
REGION1,SKNGHPFH1,2039,0
REGION1,SKNGHPFH1,2040,0
REGION1,SKNGHPFH1,2041,0
REGION1,SKNGHPFH1,2042,0
REGION1,SKNGHPFH1,2043,0
REGION1,SKNGHPFH1,2044,0
REGION1,SKNGHPFH1,2045,0
REGION1,SKNGHPFH1,2046,0
REGION1,SKNGHPFH1,2047,0
REGION1,SKNGHPFH1,2048,0
REGION1,SKNGHPFH1,2049,0
REGION1,SKNGHPFH1,2050,0
REGION1,SKNGHPFH1,2051,0
REGION1,SKNGHPFH1,2052,0
REGION1,SKNGHPFH1,2053,0
REGION1,SKNGHPFH1,2054,0
REGION1,SKNGHPFH1,2055,0
REGION1,SKNGHPFH1,2056,0
REGION1,SKNGHPFH1,2057,0
REGION1,SKNGHPFH1,2058,0
REGION1,SKNGHPFH1,2059,0
REGION1,SKNGHPFH1,2060,0
REGION1,SKNGSTPH2,2015,0.66
REGION1,SKNGSTPH2,2016,0.66
REGION1,SKNGSTPH2,2017,0.66
REGION1,SKNGSTPH2,2018,0.66
REGION1,SKNGSTPH2,2019,0.66
REGION1,SKNGSTPH2,2020,0.66
REGION1,SKNGSTPH2,2021,0.66
REGION1,SKNGSTPH2,2022,0
REGION1,SKNGSTPH2,2023,0
REGION1,SKNGSTPH2,2024,0
REGION1,SKNGSTPH2,2025,0
REGION1,SKNGSTPH2,2026,0
REGION1,SKNGSTPH2,2027,0
REGION1,SKNGSTPH2,2028,0
REGION1,SKNGSTPH2,2029,0
REGION1,SKNGSTPH2,2030,0
REGION1,SKNGSTPH2,2031,0
REGION1,SKNGSTPH2,2032,0
REGION1,SKNGSTPH2,2033,0
REGION1,SKNGSTPH2,2034,0
REGION1,SKNGSTPH2,2035,0
REGION1,SKNGSTPH2,2036,0
REGION1,SKNGSTPH2,2037,0
REGION1,SKNGSTPH2,2038,0
REGION1,SKNGSTPH2,2039,0
REGION1,SKNGSTPH2,2040,0
REGION1,SKNGSTPH2,2041,0
REGION1,SKNGSTPH2,2042,0
REGION1,SKNGSTPH2,2043,0
REGION1,SKNGSTPH2,2044,0
REGION1,SKNGSTPH2,2045,0
REGION1,SKNGSTPH2,2046,0
REGION1,SKNGSTPH2,2047,0
REGION1,SKNGSTPH2,2048,0
REGION1,SKNGSTPH2,2049,0
REGION1,SKNGSTPH2,2050,0
REGION1,SKNGSTPH2,2051,0
REGION1,SKNGSTPH2,2052,0
REGION1,SKNGSTPH2,2053,0
REGION1,SKNGSTPH2,2054,0
REGION1,SKNGSTPH2,2055,0
REGION1,SKNGSTPH2,2056,0
REGION1,SKNGSTPH2,2057,0
REGION1,SKNGSTPH2,2058,0
REGION1,SKNGSTPH2,2059,0
REGION1,SKNGSTPH2,2060,0
REGION1,SKNUG2PH3,2015,1.95
REGION1,SKNUG2PH3,2016,1.95
REGION1,SKNUG2PH3,2017,1.95
REGION1,SKNUG2PH3,2018,1.95
REGION1,SKNUG2PH3,2019,1.95
REGION1,SKNUG2PH3,2020,1.95
REGION1,SKNUG2PH3,2021,1.95
REGION1,SKNUG2PH3,2022,1.95
REGION1,SKNUG2PH3,2023,1.95
REGION1,SKNUG2PH3,2024,1.95
REGION1,SKNUG2PH3,2025,1.95
REGION1,SKNUG2PH3,2026,1.95
REGION1,SKNUG2PH3,2027,1.95
REGION1,SKNUG2PH3,2028,1.95
REGION1,SKNUG2PH3,2029,1.95
REGION1,SKNUG2PH3,2030,1.95
REGION1,SKNUG2PH3,2031,1.95
REGION1,SKNUG2PH3,2032,1.95
REGION1,SKNUG2PH3,2033,1.95
REGION1,SKNUG2PH3,2034,1.445
REGION1,SKNUG2PH3,2035,0.94
REGION1,SKNUG2PH3,2036,0.94
REGION1,SKNUG2PH3,2037,0.94
REGION1,SKNUG2PH3,2038,0.94
REGION1,SKNUG2PH3,2039,0.94
REGION1,SKNUG2PH3,2040,0.94
REGION1,SKNUG2PH3,2041,0.94
REGION1,SKNUG2PH3,2042,0.94
REGION1,SKNUG2PH3,2043,0.94
REGION1,SKNUG2PH3,2044,0.94
REGION1,SKNUG2PH3,2045,0.94
REGION1,SKNUG2PH3,2046,0.94
REGION1,SKNUG2PH3,2047,0.94
REGION1,SKNUG2PH3,2048,0.94
REGION1,SKNUG2PH3,2049,0.47
REGION1,SKNUG2PH3,2050,0
REGION1,SKNUG2PH3,2051,0
REGION1,SKNUG2PH3,2052,0
REGION1,SKNUG2PH3,2053,0
REGION1,SKNUG2PH3,2054,0
REGION1,SKNUG2PH3,2055,0
REGION1,SKNUG2PH3,2056,0
REGION1,SKNUG2PH3,2057,0
REGION1,SKNUG2PH3,2058,0
REGION1,SKNUG2PH3,2059,0
REGION1,SKNUG2PH3,2060,0
REGION1,SKSODIFH1,2015,0.0001
REGION1,SKSODIFH1,2016,0.0001
REGION1,SKSODIFH1,2017,0.0001
REGION1,SKSODIFH1,2018,0.0001
REGION1,SKSODIFH1,2019,0.0001
REGION1,SKSODIFH1,2020,0.0001
REGION1,SKSODIFH1,2021,0.0001
REGION1,SKSODIFH1,2022,0.0001
REGION1,SKSODIFH1,2023,0.0001
REGION1,SKSODIFH1,2024,0.0001
REGION1,SKSODIFH1,2025,0.0001
REGION1,SKSODIFH1,2026,0.0001
REGION1,SKSODIFH1,2027,0.0001
REGION1,SKSODIFH1,2028,0
REGION1,SKSODIFH1,2029,0
REGION1,SKSODIFH1,2030,0
REGION1,SKSODIFH1,2031,0
REGION1,SKSODIFH1,2032,0
REGION1,SKSODIFH1,2033,0
REGION1,SKSODIFH1,2034,0
REGION1,SKSODIFH1,2035,0
REGION1,SKSODIFH1,2036,0
REGION1,SKSODIFH1,2037,0
REGION1,SKSODIFH1,2038,0
REGION1,SKSODIFH1,2039,0
REGION1,SKSODIFH1,2040,0
REGION1,SKSODIFH1,2041,0
REGION1,SKSODIFH1,2042,0
REGION1,SKSODIFH1,2043,0
REGION1,SKSODIFH1,2044,0
REGION1,SKSODIFH1,2045,0
REGION1,SKSODIFH1,2046,0
REGION1,SKSODIFH1,2047,0
REGION1,SKSODIFH1,2048,0
REGION1,SKSODIFH1,2049,0
REGION1,SKSODIFH1,2050,0
REGION1,SKSODIFH1,2051,0
REGION1,SKSODIFH1,2052,0
REGION1,SKSODIFH1,2053,0
REGION1,SKSODIFH1,2054,0
REGION1,SKSODIFH1,2055,0
REGION1,SKSODIFH1,2056,0
REGION1,SKSODIFH1,2057,0
REGION1,SKSODIFH1,2058,0
REGION1,SKSODIFH1,2059,0
REGION1,SKSODIFH1,2060,0
REGION1,SKSOUTPH2,2015,0.535
REGION1,SKSOUTPH2,2016,0.535
REGION1,SKSOUTPH2,2017,0.535
REGION1,SKSOUTPH2,2018,0.535
REGION1,SKSOUTPH2,2019,0.535
REGION1,SKSOUTPH2,2020,0.535
REGION1,SKSOUTPH2,2021,0.535
REGION1,SKSOUTPH2,2022,0.535
REGION1,SKSOUTPH2,2023,0.535
REGION1,SKSOUTPH2,2024,0.535
REGION1,SKSOUTPH2,2025,0.535
REGION1,SKSOUTPH2,2026,0.535
REGION1,SKSOUTPH2,2027,0.535
REGION1,SKSOUTPH2,2028,0.533
REGION1,SKSOUTPH2,2029,0.533
REGION1,SKSOUTPH2,2030,0.533
REGION1,SKSOUTPH2,2031,0.533
REGION1,SKSOUTPH2,2032,0.533
REGION1,SKSOUTPH2,2033,0.533
REGION1,SKSOUTPH2,2034,0.533
REGION1,SKSOUTPH2,2035,0.514
REGION1,SKSOUTPH2,2036,0.037
REGION1,SKSOUTPH2,2037,0.02
REGION1,SKSOUTPH2,2038,0
REGION1,SKSOUTPH2,2039,0
REGION1,SKSOUTPH2,2040,0
REGION1,SKSOUTPH2,2041,0
REGION1,SKSOUTPH2,2042,0
REGION1,SKSOUTPH2,2043,0
REGION1,SKSOUTPH2,2044,0
REGION1,SKSOUTPH2,2045,0
REGION1,SKSOUTPH2,2046,0
REGION1,SKSOUTPH2,2047,0
REGION1,SKSOUTPH2,2048,0
REGION1,SKSOUTPH2,2049,0
REGION1,SKSOUTPH2,2050,0
REGION1,SKSOUTPH2,2051,0
REGION1,SKSOUTPH2,2052,0
REGION1,SKSOUTPH2,2053,0
REGION1,SKSOUTPH2,2054,0
REGION1,SKSOUTPH2,2055,0
REGION1,SKSOUTPH2,2056,0
REGION1,SKSOUTPH2,2057,0
REGION1,SKSOUTPH2,2058,0
REGION1,SKSOUTPH2,2059,0
REGION1,SKSOUTPH2,2060,0
REGION1,SKWIONPH3,2015,0.00514
REGION1,SKWIONPH3,2016,0.00514
REGION1,SKWIONPH3,2017,0.00514
REGION1,SKWIONPH3,2018,0.00514
REGION1,SKWIONPH3,2019,0.00514
REGION1,SKWIONPH3,2020,0.00514
REGION1,SKWIONPH3,2021,0.00514
REGION1,SKWIONPH3,2022,0.00514
REGION1,SKWIONPH3,2023,0.00514
REGION1,SKWIONPH3,2024,0.00514
REGION1,SKWIONPH3,2025,0.00514
REGION1,SKWIONPH3,2026,0.00514
REGION1,SKWIONPH3,2027,0.00514
REGION1,SKWIONPH3,2028,0.0025
REGION1,SKWIONPH3,2029,0.002
REGION1,SKWIONPH3,2030,0
REGION1,SKWIONPH3,2031,0
REGION1,SKWIONPH3,2032,0
REGION1,SKWIONPH3,2033,0
REGION1,SKWIONPH3,2034,0
REGION1,SKWIONPH3,2035,0
REGION1,SKWIONPH3,2036,0
REGION1,SKWIONPH3,2037,0
REGION1,SKWIONPH3,2038,0
REGION1,SKWIONPH3,2039,0
REGION1,SKWIONPH3,2040,0
REGION1,SKWIONPH3,2041,0
REGION1,SKWIONPH3,2042,0
REGION1,SKWIONPH3,2043,0
REGION1,SKWIONPH3,2044,0
REGION1,SKWIONPH3,2045,0
REGION1,SKWIONPH3,2046,0
REGION1,SKWIONPH3,2047,0
REGION1,SKWIONPH3,2048,0
REGION1,SKWIONPH3,2049,0
REGION1,SKWIONPH3,2050,0
REGION1,SKWIONPH3,2051,0
REGION1,SKWIONPH3,2052,0
REGION1,SKWIONPH3,2053,0
REGION1,SKWIONPH3,2054,0
REGION1,SKWIONPH3,2055,0
REGION1,SKWIONPH3,2056,0
REGION1,SKWIONPH3,2057,0
REGION1,SKWIONPH3,2058,0
REGION1,SKWIONPH3,2059,0
REGION1,SKWIONPH3,2060,0
REGION1,SKWSCHPH2,2015,0.02374
REGION1,SKWSCHPH2,2016,0.02374
REGION1,SKWSCHPH2,2017,0.02374
REGION1,SKWSCHPH2,2018,0.02374
REGION1,SKWSCHPH2,2019,0.02374
REGION1,SKWSCHPH2,2020,0.02374
REGION1,SKWSCHPH2,2021,0.02374
REGION1,SKWSCHPH2,2022,0.02374
REGION1,SKWSCHPH2,2023,0.02374
REGION1,SKWSCHPH2,2024,0.02374
REGION1,SKWSCHPH2,2025,0.02374
REGION1,SKWSCHPH2,2026,0.02374
REGION1,SKWSCHPH2,2027,0.01744
REGION1,SKWSCHPH2,2028,0.01744
REGION1,SKWSCHPH2,2029,0.01744
REGION1,SKWSCHPH2,2030,0.01744
REGION1,SKWSCHPH2,2031,0.01744
REGION1,SKWSCHPH2,2032,0.01744
REGION1,SKWSCHPH2,2033,0.01744
REGION1,SKWSCHPH2,2034,0.01744
REGION1,SKWSCHPH2,2035,0
REGION1,SKWSCHPH2,2036,0
REGION1,SKWSCHPH2,2037,0
REGION1,SKWSCHPH2,2038,0
REGION1,SKWSCHPH2,2039,0
REGION1,SKWSCHPH2,2040,0
REGION1,SKWSCHPH2,2041,0
REGION1,SKWSCHPH2,2042,0
REGION1,SKWSCHPH2,2043,0
REGION1,SKWSCHPH2,2044,0
REGION1,SKWSCHPH2,2045,0
REGION1,SKWSCHPH2,2046,0
REGION1,SKWSCHPH2,2047,0
REGION1,SKWSCHPH2,2048,0
REGION1,SKWSCHPH2,2049,0
REGION1,SKWSCHPH2,2050,0
REGION1,SKWSCHPH2,2051,0
REGION1,SKWSCHPH2,2052,0
REGION1,SKWSCHPH2,2053,0
REGION1,SKWSCHPH2,2054,0
REGION1,SKWSCHPH2,2055,0
REGION1,SKWSCHPH2,2056,0
REGION1,SKWSCHPH2,2057,0
REGION1,SKWSCHPH2,2058,0
REGION1,SKWSCHPH2,2059,0
REGION1,SKWSCHPH2,2060,0
REGION1,SKWSSTPH1,2015,0.006
REGION1,SKWSSTPH1,2016,0.006
REGION1,SKWSSTPH1,2017,0.006
REGION1,SKWSSTPH1,2018,0.006
REGION1,SKWSSTPH1,2019,0.006
REGION1,SKWSSTPH1,2020,0.006
REGION1,SKWSSTPH1,2021,0.006
REGION1,SKWSSTPH1,2022,0.006
REGION1,SKWSSTPH1,2023,0.006
REGION1,SKWSSTPH1,2024,0.006
REGION1,SKWSSTPH1,2025,0.006
REGION1,SKWSSTPH1,2026,0.006
REGION1,SKWSSTPH1,2027,0.006
REGION1,SKWSSTPH1,2028,0.006
REGION1,SKWSSTPH1,2029,0.006
REGION1,SKWSSTPH1,2030,0.006
REGION1,SKWSSTPH1,2031,0.006
REGION1,SKWSSTPH1,2032,0.006
REGION1,SKWSSTPH1,2033,0.006
REGION1,SKWSSTPH1,2034,0.006
REGION1,SKWSSTPH1,2035,0.006
REGION1,SKWSSTPH1,2036,0.006
REGION1,SKWSSTPH1,2037,0.006
REGION1,SKWSSTPH1,2038,0.006
REGION1,SKWSSTPH1,2039,0.006
REGION1,SKWSSTPH1,2040,0.006
REGION1,SKWSSTPH1,2041,0.006
REGION1,SKWSSTPH1,2042,0.006
REGION1,SKWSSTPH1,2043,0.006
REGION1,SKWSSTPH1,2044,0
REGION1,SKWSSTPH1,2045,0
REGION1,SKWSSTPH1,2046,0
REGION1,SKWSSTPH1,2047,0
REGION1,SKWSSTPH1,2048,0
REGION1,SKWSSTPH1,2049,0
REGION1,SKWSSTPH1,2050,0
REGION1,SKWSSTPH1,2051,0
REGION1,SKWSSTPH1,2052,0
REGION1,SKWSSTPH1,2053,0
REGION1,SKWSSTPH1,2054,0
REGION1,SKWSSTPH1,2055,0
REGION1,SKWSSTPH1,2056,0
REGION1,SKWSSTPH1,2057,0
REGION1,SKWSSTPH1,2058,0
REGION1,SKWSSTPH1,2059,0
REGION1,SKWSSTPH1,2060,0
REGION1,UKBFHPFH1,2015,0.285051
REGION1,UKBFHPFH1,2016,0.285051
REGION1,UKBFHPFH1,2017,0.285051
REGION1,UKBFHPFH1,2018,0.285051
REGION1,UKBFHPFH1,2019,0.285051
REGION1,UKBFHPFH1,2020,0.285051
REGION1,UKBFHPFH1,2021,0.285051
REGION1,UKBFHPFH1,2022,0.285048
REGION1,UKBFHPFH1,2023,0.27179
REGION1,UKBFHPFH1,2024,0.234026
REGION1,UKBFHPFH1,2025,0.21921
REGION1,UKBFHPFH1,2026,0.217884
REGION1,UKBFHPFH1,2027,0.214684
REGION1,UKBFHPFH1,2028,0.20688
REGION1,UKBFHPFH1,2029,0.185577
REGION1,UKBFHPFH1,2030,0.158612
REGION1,UKBFHPFH1,2031,0.111385
REGION1,UKBFHPFH1,2032,0.078315
REGION1,UKBFHPFH1,2033,0.046899
REGION1,UKBFHPFH1,2034,0.005099
REGION1,UKBFHPFH1,2035,0
REGION1,UKBFHPFH1,2036,0
REGION1,UKBFHPFH1,2037,0
REGION1,UKBFHPFH1,2038,0
REGION1,UKBFHPFH1,2039,0
REGION1,UKBFHPFH1,2040,0
REGION1,UKBFHPFH1,2041,0
REGION1,UKBFHPFH1,2042,0
REGION1,UKBFHPFH1,2043,0
REGION1,UKBFHPFH1,2044,0
REGION1,UKBFHPFH1,2045,0
REGION1,UKBFHPFH1,2046,0
REGION1,UKBFHPFH1,2047,0
REGION1,UKBFHPFH1,2048,0
REGION1,UKBFHPFH1,2049,0
REGION1,UKBFHPFH1,2050,0
REGION1,UKBFHPFH1,2051,0
REGION1,UKBFHPFH1,2052,0
REGION1,UKBFHPFH1,2053,0
REGION1,UKBFHPFH1,2054,0
REGION1,UKBFHPFH1,2055,0
REGION1,UKBFHPFH1,2056,0
REGION1,UKBFHPFH1,2057,0
REGION1,UKBFHPFH1,2058,0
REGION1,UKBFHPFH1,2059,0
REGION1,UKBFHPFH1,2060,0
REGION1,UKBMCCPH1,2015,0.0146601
REGION1,UKBMCCPH1,2016,0.0146601
REGION1,UKBMCCPH1,2017,0.0146601
REGION1,UKBMCCPH1,2018,0.0146601
REGION1,UKBMCCPH1,2019,0.0146601
REGION1,UKBMCCPH1,2020,0.0146601
REGION1,UKBMCCPH1,2021,0.0146601
REGION1,UKBMCCPH1,2022,0.0146601
REGION1,UKBMCCPH1,2023,0.0055341
REGION1,UKBMCCPH1,2024,0.0055341
REGION1,UKBMCCPH1,2025,0.0055341
REGION1,UKBMCCPH1,2026,0.0055341
REGION1,UKBMCCPH1,2027,0.0055341
REGION1,UKBMCCPH1,2028,0.0055341
REGION1,UKBMCCPH1,2029,0.0055341
REGION1,UKBMCCPH1,2030,0.0055341
REGION1,UKBMCCPH1,2031,0.0055341
REGION1,UKBMCCPH1,2032,0.0055341
REGION1,UKBMCCPH1,2033,0
REGION1,UKBMCCPH1,2034,0
REGION1,UKBMCCPH1,2035,0
REGION1,UKBMCCPH1,2036,0
REGION1,UKBMCCPH1,2037,0
REGION1,UKBMCCPH1,2038,0
REGION1,UKBMCCPH1,2039,0
REGION1,UKBMCCPH1,2040,0
REGION1,UKBMCCPH1,2041,0
REGION1,UKBMCCPH1,2042,0
REGION1,UKBMCCPH1,2043,0
REGION1,UKBMCCPH1,2044,0
REGION1,UKBMCCPH1,2045,0
REGION1,UKBMCCPH1,2046,0
REGION1,UKBMCCPH1,2047,0
REGION1,UKBMCCPH1,2048,0
REGION1,UKBMCCPH1,2049,0
REGION1,UKBMCCPH1,2050,0
REGION1,UKBMCCPH1,2051,0
REGION1,UKBMCCPH1,2052,0
REGION1,UKBMCCPH1,2053,0
REGION1,UKBMCCPH1,2054,0
REGION1,UKBMCCPH1,2055,0
REGION1,UKBMCCPH1,2056,0
REGION1,UKBMCCPH1,2057,0
REGION1,UKBMCCPH1,2058,0
REGION1,UKBMCCPH1,2059,0
REGION1,UKBMCCPH1,2060,0
REGION1,UKBMCHPH3,2015,0.003042
REGION1,UKBMCHPH3,2016,0.003042
REGION1,UKBMCHPH3,2017,0.003042
REGION1,UKBMCHPH3,2018,0.003042
REGION1,UKBMCHPH3,2019,0.003042
REGION1,UKBMCHPH3,2020,0.003042
REGION1,UKBMCHPH3,2021,0.003042
REGION1,UKBMCHPH3,2022,0.003042
REGION1,UKBMCHPH3,2023,0.003042
REGION1,UKBMCHPH3,2024,0.003042
REGION1,UKBMCHPH3,2025,0.003042
REGION1,UKBMCHPH3,2026,0.003042
REGION1,UKBMCHPH3,2027,0
REGION1,UKBMCHPH3,2028,0
REGION1,UKBMCHPH3,2029,0
REGION1,UKBMCHPH3,2030,0
REGION1,UKBMCHPH3,2031,0
REGION1,UKBMCHPH3,2032,0
REGION1,UKBMCHPH3,2033,0
REGION1,UKBMCHPH3,2034,0
REGION1,UKBMCHPH3,2035,0
REGION1,UKBMCHPH3,2036,0
REGION1,UKBMCHPH3,2037,0
REGION1,UKBMCHPH3,2038,0
REGION1,UKBMCHPH3,2039,0
REGION1,UKBMCHPH3,2040,0
REGION1,UKBMCHPH3,2041,0
REGION1,UKBMCHPH3,2042,0
REGION1,UKBMCHPH3,2043,0
REGION1,UKBMCHPH3,2044,0
REGION1,UKBMCHPH3,2045,0
REGION1,UKBMCHPH3,2046,0
REGION1,UKBMCHPH3,2047,0
REGION1,UKBMCHPH3,2048,0
REGION1,UKBMCHPH3,2049,0
REGION1,UKBMCHPH3,2050,0
REGION1,UKBMCHPH3,2051,0
REGION1,UKBMCHPH3,2052,0
REGION1,UKBMCHPH3,2053,0
REGION1,UKBMCHPH3,2054,0
REGION1,UKBMCHPH3,2055,0
REGION1,UKBMCHPH3,2056,0
REGION1,UKBMCHPH3,2057,0
REGION1,UKBMCHPH3,2058,0
REGION1,UKBMCHPH3,2059,0
REGION1,UKBMCHPH3,2060,0
REGION1,UKBMSTPH3,2015,5.0753079
REGION1,UKBMSTPH3,2016,5.0753079
REGION1,UKBMSTPH3,2017,5.0753079
REGION1,UKBMSTPH3,2018,5.0753079
REGION1,UKBMSTPH3,2019,5.0753079
REGION1,UKBMSTPH3,2020,5.0753079
REGION1,UKBMSTPH3,2021,5.0753079
REGION1,UKBMSTPH3,2022,5.0753079
REGION1,UKBMSTPH3,2023,4.8352239
REGION1,UKBMSTPH3,2024,4.8293739
REGION1,UKBMSTPH3,2025,4.8176739
REGION1,UKBMSTPH3,2026,4.7580039
REGION1,UKBMSTPH3,2027,4.7310939
REGION1,UKBMSTPH3,2028,4.6222839
REGION1,UKBMSTPH3,2029,4.5181539
REGION1,UKBMSTPH3,2030,4.3812639
REGION1,UKBMSTPH3,2031,4.3405479
REGION1,UKBMSTPH3,2032,4.2801759
REGION1,UKBMSTPH3,2033,3.9771459
REGION1,UKBMSTPH3,2034,3.8004759
REGION1,UKBMSTPH3,2035,3.4857459
REGION1,UKBMSTPH3,2036,3.3956559
REGION1,UKBMSTPH3,2037,3.31812
REGION1,UKBMSTPH3,2038,3.30057
REGION1,UKBMSTPH3,2039,3.15666
REGION1,UKBMSTPH3,2040,2.808
REGION1,UKBMSTPH3,2041,1.638
REGION1,UKBMSTPH3,2042,1.638
REGION1,UKBMSTPH3,2043,0.97695
REGION1,UKBMSTPH3,2044,0.51363
REGION1,UKBMSTPH3,2045,0
REGION1,UKBMSTPH3,2046,0
REGION1,UKBMSTPH3,2047,0
REGION1,UKBMSTPH3,2048,0
REGION1,UKBMSTPH3,2049,0
REGION1,UKBMSTPH3,2050,0
REGION1,UKBMSTPH3,2051,0
REGION1,UKBMSTPH3,2052,0
REGION1,UKBMSTPH3,2053,0
REGION1,UKBMSTPH3,2054,0
REGION1,UKBMSTPH3,2055,0
REGION1,UKBMSTPH3,2056,0
REGION1,UKBMSTPH3,2057,0
REGION1,UKBMSTPH3,2058,0
REGION1,UKBMSTPH3,2059,0
REGION1,UKBMSTPH3,2060,0
REGION1,UKCOCHPH3,2015,0.15454
REGION1,UKCOCHPH3,2016,0.15454
REGION1,UKCOCHPH3,2017,0.15454
REGION1,UKCOCHPH3,2018,0.15454
REGION1,UKCOCHPH3,2019,0.15454
REGION1,UKCOCHPH3,2020,0.15454
REGION1,UKCOCHPH3,2021,0.1112
REGION1,UKCOCHPH3,2022,0.062
REGION1,UKCOCHPH3,2023,0.008
REGION1,UKCOCHPH3,2024,0.008
REGION1,UKCOCHPH3,2025,0.008
REGION1,UKCOCHPH3,2026,0.008
REGION1,UKCOCHPH3,2027,0.008
REGION1,UKCOCHPH3,2028,0
REGION1,UKCOCHPH3,2029,0
REGION1,UKCOCHPH3,2030,0
REGION1,UKCOCHPH3,2031,0
REGION1,UKCOCHPH3,2032,0
REGION1,UKCOCHPH3,2033,0
REGION1,UKCOCHPH3,2034,0
REGION1,UKCOCHPH3,2035,0
REGION1,UKCOCHPH3,2036,0
REGION1,UKCOCHPH3,2037,0
REGION1,UKCOCHPH3,2038,0
REGION1,UKCOCHPH3,2039,0
REGION1,UKCOCHPH3,2040,0
REGION1,UKCOCHPH3,2041,0
REGION1,UKCOCHPH3,2042,0
REGION1,UKCOCHPH3,2043,0
REGION1,UKCOCHPH3,2044,0
REGION1,UKCOCHPH3,2045,0
REGION1,UKCOCHPH3,2046,0
REGION1,UKCOCHPH3,2047,0
REGION1,UKCOCHPH3,2048,0
REGION1,UKCOCHPH3,2049,0
REGION1,UKCOCHPH3,2050,0
REGION1,UKCOCHPH3,2051,0
REGION1,UKCOCHPH3,2052,0
REGION1,UKCOCHPH3,2053,0
REGION1,UKCOCHPH3,2054,0
REGION1,UKCOCHPH3,2055,0
REGION1,UKCOCHPH3,2056,0
REGION1,UKCOCHPH3,2057,0
REGION1,UKCOCHPH3,2058,0
REGION1,UKCOCHPH3,2059,0
REGION1,UKCOCHPH3,2060,0
REGION1,UKCOSTPH3,2015,20.5905
REGION1,UKCOSTPH3,2016,20.5905
REGION1,UKCOSTPH3,2017,20.5905
REGION1,UKCOSTPH3,2018,20.5905
REGION1,UKCOSTPH3,2019,20.5905
REGION1,UKCOSTPH3,2020,20.5905
REGION1,UKCOSTPH3,2021,6.08
REGION1,UKCOSTPH3,2022,1.98
REGION1,UKCOSTPH3,2023,0
REGION1,UKCOSTPH3,2024,0
REGION1,UKCOSTPH3,2025,0
REGION1,UKCOSTPH3,2026,0
REGION1,UKCOSTPH3,2027,0
REGION1,UKCOSTPH3,2028,0
REGION1,UKCOSTPH3,2029,0
REGION1,UKCOSTPH3,2030,0
REGION1,UKCOSTPH3,2031,0
REGION1,UKCOSTPH3,2032,0
REGION1,UKCOSTPH3,2033,0
REGION1,UKCOSTPH3,2034,0
REGION1,UKCOSTPH3,2035,0
REGION1,UKCOSTPH3,2036,0
